message_id,conversation_id,topic,timestamp,labeler_id,confidence
36603,374,General Greeting,2025-01-14T14:26:50Z,phi4,1.0
36599,375,Spam Messages,2025-01-14T13:33:47Z,phi4,1.0
36597,376,Cryptocurrency Development Opportunities,2025-01-14T13:25:45Z,phi4,0.8
36600,377,Stock Market and Trading,2025-01-14T13:35:27Z,phi4,0.9
36605,378,Spam Messages,2025-01-14T15:55:11Z,phi4,1.0
36599,379,Spam Messages,2025-01-14T13:33:47Z,phi4,1.0
36603,380,General Greeting,2025-01-14T14:26:50Z,phi4,1.0
36600,381,Stock Market and Trading,2025-01-14T13:35:27Z,phi4,0.9
36597,382,Cryptocurrency Development Opportunities,2025-01-14T13:25:45Z,phi4,0.8
36603,383,General Greeting,2025-01-14T14:26:50Z,phi4,1.0
36599,384,Spam Messages,2025-01-14T13:33:47Z,phi4,1.0
36597,385,Cryptocurrency Development Opportunities,2025-01-14T13:25:45Z,phi4,0.8
36600,386,Stock Market and Trading,2025-01-14T13:35:27Z,phi4,0.9
36605,387,Spam Messages,2025-01-14T15:55:11Z,phi4,1.0
36599,388,Spam Messages,2025-01-14T13:33:47Z,phi4,1.0
36603,389,General Greeting,2025-01-14T14:26:50Z,phi4,1.0
36600,390,Stock Market and Trading,2025-01-14T13:35:27Z,phi4,0.9
36597,391,Cryptocurrency Development Opportunities,2025-01-14T13:25:45Z,phi4,0.8
36603,392,General Greeting,2025-01-14T14:26:50Z,phi4,1.0
36599,393,Spam Messages,2025-01-14T13:33:47Z,phi4,1.0
36597,394,Cryptocurrency Development Opportunities,2025-01-14T13:25:45Z,phi4,0.8
36600,395,Stock Market and Trading,2025-01-14T13:35:27Z,phi4,0.9
36605,396,Spam Messages,2025-01-14T15:55:11Z,phi4,1.0
36599,397,Spam Messages,2025-01-14T13:33:47Z,phi4,1.0
36603,398,General Greeting,2025-01-14T14:26:50Z,phi4,1.0
36600,399,Stock Market and Trading,2025-01-14T13:35:27Z,phi4,0.9
36597,400,Cryptocurrency Development Opportunities,2025-01-14T13:25:45Z,phi4,0.8
36603,401,General Greeting,2025-01-14T14:26:50Z,phi4,1.0
36599,402,Spam Messages,2025-01-14T13:33:47Z,phi4,1.0
36597,403,Cryptocurrency Development Opportunities,2025-01-14T13:25:45Z,phi4,0.8
36600,404,Stock Market and Trading,2025-01-14T13:35:27Z,phi4,0.9
36605,405,Spam Messages,2025-01-14T15:55:11Z,phi4,1.0
36599,406,Spam Messages,2025-01-14T13:33:47Z,phi4,1.0
36603,407,General Greeting,2025-01-14T14:26:50Z,phi4,1.0
36600,408,Stock Market and Trading,2025-01-14T13:35:27Z,phi4,0.9
36597,409,Cryptocurrency Development Opportunities,2025-01-14T13:25:45Z,phi4,0.8
36603,410,General Greeting,2025-01-14T14:26:50Z,phi4,1.0
36599,411,Spam Messages,2025-01-14T13:33:47Z,phi4,1.0
36597,412,Cryptocurrency Development Opportunities,2025-01-14T13:25:45Z,phi4,0.8
36600,413,Stock Market and Trading,2025-01-14T13:35:27Z,phi4,0.9
36605,414,Spam Messages,2025-01-14T15:55:11Z,phi4,1.0
36599,415,Spam Messages,2025-01-14T13:33:47Z,phi4,1.0
36603,416,General Greeting,2025-01-14T14:26:50Z,phi4,1.0
36600,417,Stock Market and Trading,2025-01-14T13:35:27Z,phi4,0.9
36597,418,Cryptocurrency Development Opportunities,2025-01-14T13:25:45Z,phi4,0.8
36603,419,General Greeting,2025-01-14T14:26:50Z,phi4,1.0
36599,420,Spam Messages,2025-01-14T13:33:47Z,phi4,1.0
36597,421,Cryptocurrency Development Opportunities,2025-01-14T13:25:45Z,phi4,0.8
36600,422,Stock Market and Trading,2025-01-14T13:35:27Z,phi4,0.9
36605,423,Spam Messages,2025-01-14T15:55:11Z,phi4,1.0
36599,424,Spam Messages,2025-01-14T13:33:47Z,phi4,1.0
36603,425,General Greeting,2025-01-14T14:26:50Z,phi4,1.0
36600,426,Stock Market and Trading,2025-01-14T13:35:27Z,phi4,0.9
36597,427,Cryptocurrency Development Opportunities,2025-01-14T13:25:45Z,phi4,0.8
36603,428,General Greeting,2025-01-14T14:26:50Z,phi4,1.0
36599,429,Spam Messages,2025-01-14T13:33:47Z,phi4,1.0
36597,430,Cryptocurrency Development Opportunities,2025-01-14T13:25:45Z,phi4,0.8
36600,431,Stock Market and Trading,2025-01-14T13:35:27Z,phi4,0.9
36605,432,Spam Messages,2025-01-14T15:55:11Z,phi4,1.0
36599,433,Spam Messages,2025-01-14T13:33:47Z,phi4,1.0
36603,434,General Greeting,2025-01-14T14:26:50Z,phi4,1.0
36600,435,Stock Market and Trading,2025-01-14T13:35:27Z,phi4,0.9
36597,436,Cryptocurrency Development Opportunities,2025-01-14T13:25:45Z,phi4,0.8
36603,437,General Greeting,2025-01-14T14:26:50Z,phi4,1.0
36599,438,Spam Messages,2025-01-14T13:33:47Z,phi4,1.0
36597,439,Cryptocurrency Development Opportunities,2025-01-14T13:25:45Z,phi4,0.8
36600,440,Stock Market and Trading,2025-01-14T13:35:27Z,phi4,0.9
36605,441,Spam Messages,2025-01-14T15:55:11Z,phi4,1.0
36599,442,Spam Messages,2025-01-14T13:33:47Z,phi4,1.0
36603,443,General Greeting,2025-01-14T14:26:50Z,phi4,1.0
36600,444,Stock Market and Trading,2025-01-14T13:35:27Z,phi4,0.9
36597,445,Cryptocurrency Development Opportunities,2025-01-14T13:25:45Z,phi4,0.8
36603,446,General Greeting,2025-01-14T14:26:50Z,phi4,1.0
36599,447,Spam Messages,2025-01-14T13:33:47Z,phi4,1.0
36597,448,Cryptocurrency Development Opportunities,2025-01-14T13:25:45Z,phi4,0.8
36600,449,Stock Market and Trading,2025-01-14T13:35:27Z,phi4,0.9
36605,450,Spam Messages,2025-01-14T15:55:11Z,phi4,1.0
36630,1,Cere Network Mainnet Launch,2023-12-29T00:00:00Z,labeler_1,0.9
36631,2,Technical Partnership Inquiry,2023-12-29T00:00:01Z,labeler_1,0.8
36632,3,Cere Network Mainnet Launch,2023-12-29T00:00:02Z,labeler_1,0.9
36633,4,Spam Messages,2023-12-29T00:00:03Z,labeler_1,1.0
36634,5,Mainnet Launch and Testnet Migration,2023-12-29T00:00:04Z,labeler_1,0.9
36635,6,Cere Network Mainnet Launch,2023-12-29T00:00:05Z,labeler_1,0.9
36636,7,Spam Messages,2023-12-29T00:00:06Z,labeler_1,1.0
36637,8,Mainnet Launch and Testnet Migration,2023-12-29T00:00:07Z,labeler_1,0.9
36638,2,Technical Partnership Inquiry,2023-01-15T04:31:48Z,labeler_1,0.8
36639,2,Technical Partnership Inquiry,2023-01-15T04:32:30Z,labeler_1,0.8
36640,9,Cere Network Expectations,2023-01-15T04:36:04Z,labeler_1,0.7
36641,9,Cere Network Expectations,2023-01-15T05:05:31Z,labeler_1,0.7
36642,10,Spam Messages,2023-01-15T06:09:00Z,labeler_1,1.0
36643,11,Spam Messages,2023-01-15T00:00:08Z,labeler_1,1.0
36644,12,Spam Messages,2023-01-15T00:00:09Z,labeler_1,1.0
36645,13,Spam Messages,2023-01-15T00:00:10Z,labeler_1,1.0
36646,14,Spam Messages,2023-01-15T00:00:11Z,labeler_1,1.0
36647,15,Spam Messages,2023-01-15T00:00:12Z,labeler_1,1.0
36644,1,Price Defense Strategy,2025-01-15T07:26:01Z,phi4,0.9
36646,2,Market Conditions,2025-01-15T07:47:13Z,phi4,0.8
36647,3,Bot Interaction,2025-01-15T08:16:34Z,phi4,0.7
36648,4,General Inquiry,2025-01-15T08:16:58Z,phi4,0.6
36652,1,Price Defense Strategy,2025-01-15T11:38:50Z,phi4,0.9
36653,1,Price Defense Strategy,2025-01-15T11:42:31Z,phi4,0.9
36654,1,Price Defense Strategy,2025-01-15T11:43:19Z,phi4,0.9
36655,3,Bot Interaction,2025-01-15T12:38:55Z,phi4,0.7
36656,1,Price Defense Strategy,2025-01-15T13:15:46Z,phi4,0.9
36657,1,Price Defense Strategy,2025-01-15T13:32:51Z,phi4,0.9
36658,1,Price Defense Strategy,2025-01-15T13:39:05Z,phi4,0.9
36659,5,Skepticism and Belief,2025-01-15T13:41:40Z,phi4,0.8
36660,6,Covid Reflections,2025-01-15T13:43:43Z,phi4,0.85
36661,6,Covid Reflections,2025-01-15T13:43:54Z,phi4,0.85
36662,6,Covid Reflections,2025-01-15T13:44:28Z,phi4,0.85
36663,7,Motivation for Presence,2025-01-15T13:57:37Z,phi4,0.8
36664,5,Skepticism and Belief,2025-01-15T13:59:11Z,phi4,0.8
